user_id,현재_구독_상태,구독_시작일,구독_종료일,구독_상태,구독_타입,구독_일수,총_구독_일수,구독_횟수,총_구독_횟수,해지_신청일,해지까지_일수
492234,0,2023-11-17 14:30:22,2023-12-17 23:59:59,해지,M,30,30,1,1,2023-11-26 12:45:09,8.0
492242,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
492267,0,2024-04-13 22:11:47,2024-05-13 23:59:59,연장,M,30,122,1,4,,
492267,0,2024-05-13 22:11:03,2024-06-13 23:59:59,연장,M,31,122,2,4,,
492267,0,2024-06-13 22:11:03,2024-07-13 23:59:59,연장,M,30,122,3,4,,
492267,0,2024-07-13 22:11:03,2024-08-13 23:59:59,해지,M,31,122,4,4,2024-07-14 14:18:30,0.0
492306,1,2025-04-02 20:53:19,2026-04-02 23:59:59,해지,Y,365,365,1,1,,
492345,0,2024-06-29 20:53:33,2024-07-29 23:59:59,해지,M,30,30,1,1,,
492382,1,2024-09-02 22:03:25,2025-09-02 23:59:59,해지,Y,365,365,1,1,,
492383,0,2024-01-14 21:53:46,2024-02-14 23:59:59,연장,M,31,91,1,3,,
492383,0,2024-02-14 21:53:02,2024-03-14 23:59:59,연장,M,29,91,2,3,,
492383,0,2024-03-14 21:53:03,2024-04-14 23:59:59,해지,M,31,91,3,3,,
492430,0,2024-09-14 06:18:50,2024-10-14 23:59:59,연장,M,30,273,1,9,,
492430,0,2024-10-14 06:18:04,2024-11-14 23:59:59,연장,M,31,273,2,9,,
492430,0,2024-11-14 06:18:04,2024-12-14 23:59:59,연장,M,30,273,3,9,,
492430,0,2024-12-14 06:18:04,2025-01-14 23:59:59,연장,M,31,273,4,9,,
492430,0,2025-01-14 06:18:04,2025-02-14 23:59:59,연장,M,31,273,5,9,,
492430,0,2025-02-14 06:18:03,2025-03-14 23:59:59,연장,M,28,273,6,9,,
492430,0,2025-03-14 06:18:04,2025-04-14 23:59:59,연장,M,31,273,7,9,,
492430,0,2025-04-14 06:18:03,2025-05-14 23:59:59,연장,M,30,273,8,9,,
492430,1,2025-05-14 06:18:03,2025-06-14 23:59:59,해지,M,31,273,9,9,,
492539,0,2023-11-23 16:34:15,2023-12-23 23:59:59,연장,M,30,61,1,2,,
492539,0,2023-12-23 16:34:03,2024-01-23 23:59:59,해지,M,31,61,2,2,2024-01-16 11:01:52,23.0
492564,0,2023-12-31 16:09:21,2024-01-31 23:59:59,해지,M,31,31,1,1,2024-01-16 11:05:52,15.0
492689,1,2024-11-07 19:38:03,2025-11-07 23:59:59,해지,Y,365,365,1,1,,
492693,0,2024-05-25 19:25:38,2025-05-25 23:59:59,해지,Y,365,365,1,1,,
492812,0,2024-08-19 19:10:47,2024-09-19 23:59:59,연장,M,31,61,1,2,,
492812,0,2024-09-19 19:10:03,2024-10-19 23:59:59,해지,M,30,61,2,2,2024-10-19 16:40:49,29.0
492817,0,2024-09-10 21:32:00,2024-10-10 23:59:59,연장,M,30,303,1,10,,
492817,0,2024-10-10 21:32:03,2024-11-10 23:59:59,연장,M,31,303,2,10,,
492817,0,2024-11-10 21:32:03,2024-12-10 23:59:59,연장,M,30,303,3,10,,
492817,0,2024-12-10 21:32:03,2025-01-10 23:59:59,연장,M,31,303,4,10,,
492817,0,2025-01-10 21:32:04,2025-02-10 23:59:59,연장,M,31,303,5,10,,
492817,0,2025-02-10 21:32:03,2025-03-10 23:59:59,연장,M,28,303,6,10,,
492817,0,2025-03-10 21:32:03,2025-04-10 23:59:59,연장,M,31,303,7,10,,
492817,0,2025-04-10 21:32:03,2025-05-10 23:59:59,연장,M,30,303,8,10,,
492817,0,2025-05-10 21:32:04,2025-06-10 23:59:59,연장,M,31,303,9,10,,
492817,1,2025-06-10 21:32:03,2025-07-10 23:59:59,해지,M,30,303,10,10,,
492967,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
493006,1,2025-03-10 20:48:39,2026-03-10 23:59:59,해지,Y,365,365,1,1,2025-03-10 20:49:56,0.0
493018,0,2024-01-15 10:36:33,2024-02-15 23:59:59,연장,M,31,60,1,2,,
493018,0,2024-02-15 10:36:03,2024-03-15 23:59:59,해지,M,29,60,2,2,2024-03-13 18:54:42,27.0
493045,0,2024-12-14 11:06:52,2025-01-14 23:59:59,연장,M,31,151,1,5,,
493045,0,2025-01-14 11:06:04,2025-02-14 23:59:59,해지,M,31,151,2,5,,
493045,0,2025-02-23 20:09:42,2025-03-23 23:59:59,연장,M,28,151,3,5,,
493045,0,2025-03-23 20:09:03,2025-04-23 23:59:59,연장,M,31,151,4,5,,
493045,0,2025-04-23 20:09:03,2025-05-23 23:59:59,해지,M,30,151,5,5,2025-05-22 23:14:09,29.0
493108,0,2024-10-17 21:43:01,2024-11-17 23:59:59,연장,M,31,123,1,4,,
493108,0,2024-11-17 21:43:03,2024-12-17 23:59:59,연장,M,30,123,2,4,,
493108,0,2024-12-17 21:43:03,2025-01-17 23:59:59,연장,M,31,123,3,4,,
493108,0,2025-01-17 21:43:03,2025-02-17 23:59:59,해지,M,31,123,4,4,,
493273,0,2024-01-15 13:51:02,2024-02-15 23:59:59,해지,M,31,92,1,2,,
493273,0,2025-03-17 11:46:11,2025-05-17 23:59:59,해지,M,61,92,2,2,,
493341,0,2024-07-04 10:55:20,2024-07-11 23:59:59,해지,M,7,21,1,2,,
493341,0,2024-08-12 15:23:38,2024-08-26 23:59:59,해지,M,14,21,2,2,,
493350,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
493354,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
493381,1,2024-10-16 00:08:33,2025-10-16 23:59:59,해지,Y,365,365,1,1,,
493435,0,2024-03-14 20:41:34,2024-04-14 23:59:59,해지,M,31,31,1,1,2024-04-02 20:13:52,18.0
493469,0,2024-02-19 17:08:19,2024-03-19 23:59:59,해지,M,29,29,1,1,,
493501,0,2023-12-04 14:31:39,2024-01-04 23:59:59,연장,M,31,427,1,3,,
493501,0,2024-01-04 14:31:02,2024-02-04 23:59:59,해지,M,31,427,2,3,,
493501,1,2024-08-22 10:16:27,2025-08-22 23:59:59,해지,Y,365,427,3,3,2024-10-20 14:48:18,59.0
493519,0,2023-12-11 16:25:54,2024-01-11 23:59:59,연장,M,31,122,1,4,,
493519,0,2024-01-11 16:25:03,2024-02-11 23:59:59,연장,M,31,122,2,4,,
493519,0,2024-02-11 16:25:03,2024-03-11 23:59:59,연장,M,29,122,3,4,,
493519,0,2024-03-11 16:25:03,2024-04-11 23:59:59,해지,M,31,122,4,4,,
493548,0,2023-12-05 11:53:08,2024-12-05 23:59:59,해지,Y,366,366,1,1,2023-12-13 14:18:17,8.0
493563,0,2023-12-06 15:36:11,2024-01-06 23:59:59,해지,M,31,31,1,1,,
493565,0,2025-02-26 12:09:04,2025-03-26 23:59:59,연장,M,28,59,1,2,,
493565,0,2025-03-26 12:09:03,2025-04-26 23:59:59,해지,M,31,59,2,2,2025-04-22 23:13:01,27.0
493599,0,2025-03-31 23:39:30,2025-04-30 23:59:59,연장,M,30,91,1,3,,
493599,0,2025-04-30 23:39:03,2025-05-30 23:59:59,연장,M,30,91,2,3,,
493599,1,2025-05-30 23:39:03,2025-06-30 23:59:59,해지,M,31,91,3,3,,
493654,0,2023-12-08 13:54:51,2024-01-08 23:59:59,해지,M,31,762,1,3,,
493654,0,2024-01-16 08:18:05,2025-01-16 23:59:59,연장,Y,366,762,2,3,,
493654,1,2025-01-16 08:18:03,2026-01-16 23:59:59,해지,Y,365,762,3,3,,
493666,0,2023-12-14 23:58:33,2024-01-14 23:59:59,연장,M,31,62,1,2,,
493666,0,2024-01-14 23:58:03,2024-02-14 23:59:59,해지,M,31,62,2,2,2024-01-22 01:24:58,7.0
493701,0,2023-12-08 07:37:14,2024-01-08 23:59:59,연장,M,31,91,1,3,,
493701,0,2024-01-08 07:37:03,2024-02-08 23:59:59,연장,M,31,91,2,3,,
493701,0,2024-02-08 07:37:03,2024-03-08 23:59:59,해지,M,29,91,3,3,2024-02-08 07:44:06,0.0
493709,0,2024-01-03 09:02:15,2024-02-03 23:59:59,해지,M,31,31,1,1,,
493715,0,2025-01-27 18:22:34,2025-02-27 23:59:59,연장,M,31,90,1,3,,
493715,0,2025-02-27 18:22:03,2025-03-27 23:59:59,연장,M,28,90,2,3,,
493715,0,2025-03-27 18:22:04,2025-04-27 23:59:59,해지,M,31,90,3,3,2025-04-09 19:45:24,13.0
493723,0,2024-02-06 17:48:44,2024-03-07 23:59:59,연장,M,30,152,1,5,,
493723,0,2024-03-07 05:48:03,2024-04-07 23:59:59,연장,M,31,152,2,5,,
493723,0,2024-04-07 05:48:03,2024-05-07 23:59:59,연장,M,30,152,3,5,,
493723,0,2024-05-07 05:48:03,2024-06-07 23:59:59,연장,M,31,152,4,5,2024-05-27 08:47:13,20.0
493723,0,2024-06-07 14:29:22,2024-07-07 23:59:59,해지,M,30,152,5,5,2024-07-01 09:21:13,23.0
493781,0,2023-12-10 00:58:45,2024-01-10 23:59:59,연장,M,31,183,1,6,,
493781,0,2024-01-10 00:58:03,2024-02-10 23:59:59,연장,M,31,183,2,6,,
493781,0,2024-02-10 00:58:02,2024-03-10 23:59:59,연장,M,29,183,3,6,,
493781,0,2024-03-10 00:58:02,2024-04-10 23:59:59,연장,M,31,183,4,6,,
493781,0,2024-04-10 00:58:03,2024-05-10 23:59:59,연장,M,30,183,5,6,,
493781,0,2024-05-10 00:58:03,2024-06-10 23:59:59,해지,M,31,183,6,6,2024-06-08 22:12:39,29.0
493792,0,2024-12-26 15:56:15,2025-01-26 23:59:59,해지,M,31,31,1,1,,
493843,0,2023-12-10 19:43:56,2024-01-10 23:59:59,해지,M,31,93,1,3,,
493843,0,2024-07-07 10:32:55,2024-08-07 23:59:59,연장,M,31,93,2,3,,
493843,0,2024-08-07 10:32:04,2024-09-07 23:59:59,해지,M,31,93,3,3,2024-08-13 12:05:12,6.0
493885,0,2024-03-11 16:21:25,2024-04-11 23:59:59,해지,M,31,31,1,1,,
493909,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
493910,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
493912,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
493918,0,2023-12-21 00:10:04,2024-01-21 23:59:59,연장,M,31,62,1,2,,
493918,0,2024-01-21 00:10:03,2024-02-21 23:59:59,해지,M,31,62,2,2,2024-01-21 00:37:47,0.0
493946,1,2024-08-14 08:02:02,2025-08-14 23:59:59,해지,Y,365,365,1,1,,
493967,0,2023-12-12 22:24:48,2024-01-12 23:59:59,해지,M,31,31,1,1,2024-01-11 02:09:14,29.0
494033,0,2023-12-13 21:08:25,2024-01-13 23:59:59,해지,M,31,31,1,1,2024-01-07 20:31:27,24.0
494047,0,2023-12-14 10:54:31,2024-01-14 23:59:59,연장,M,31,62,1,2,,
494047,0,2024-01-14 10:54:03,2024-02-14 23:59:59,해지,M,31,62,2,2,2024-01-29 16:35:26,15.0
494067,0,2024-01-07 17:17:41,2024-02-07 23:59:59,연장,M,31,91,1,3,,
494067,0,2024-02-07 17:17:02,2024-03-07 23:59:59,연장,M,29,91,2,3,,
494067,0,2024-03-07 17:17:03,2024-04-07 23:59:59,해지,M,31,91,3,3,2024-03-17 20:55:27,10.0
494081,0,2024-06-17 18:30:20,2024-07-17 23:59:59,해지,M,30,30,1,1,2024-06-17 18:31:10,0.0
494110,0,2024-02-21 10:09:49,2024-03-21 23:59:59,연장,M,29,121,1,4,,
494110,0,2024-03-21 10:09:03,2024-04-21 23:59:59,연장,M,31,121,2,4,,
494110,0,2024-04-21 10:09:03,2024-05-21 23:59:59,연장,M,30,121,3,4,,
494110,0,2024-05-21 10:09:04,2024-06-21 23:59:59,해지,M,31,121,4,4,,
494115,0,2023-12-23 06:52:25,2024-01-23 23:59:59,연장,M,31,152,1,5,,
494115,0,2024-01-23 06:52:03,2024-02-23 23:59:59,연장,M,31,152,2,5,,
494115,0,2024-02-23 06:52:03,2024-03-23 23:59:59,연장,M,29,152,3,5,,
494115,0,2024-03-23 06:52:03,2024-04-23 23:59:59,연장,M,31,152,4,5,,
494115,0,2024-04-23 06:52:04,2024-05-23 23:59:59,해지,M,30,152,5,5,2024-04-23 08:40:13,0.0
494129,0,2024-01-16 18:48:34,2024-02-16 23:59:59,해지,M,31,59,1,2,,
494129,0,2025-03-17 11:46:11,2025-04-14 23:59:59,해지,M,28,59,2,2,,
494146,0,2024-04-13 18:03:12,2025-04-13 23:59:59,해지,Y,365,365,1,1,,
494156,0,2024-01-09 19:31:51,2024-02-09 23:59:59,연장,M,31,152,1,5,,
494156,0,2024-02-09 19:31:03,2024-03-09 23:59:59,연장,M,29,152,2,5,,
494156,0,2024-03-09 19:31:03,2024-04-09 23:59:59,연장,M,31,152,3,5,,
494156,0,2024-04-09 19:31:03,2024-05-09 23:59:59,연장,M,30,152,4,5,,
494156,0,2024-05-09 19:31:03,2024-06-09 23:59:59,해지,M,31,152,5,5,,
494164,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
494173,0,2023-12-19 00:15:33,2024-01-19 23:59:59,연장,M,31,122,1,4,,
494173,0,2024-01-19 00:15:03,2024-02-19 23:59:59,연장,M,31,122,2,4,,
494173,0,2024-02-19 00:15:03,2024-03-19 23:59:59,연장,M,29,122,3,4,,
494173,0,2024-03-19 00:15:03,2024-04-19 23:59:59,해지,M,31,122,4,4,2024-04-19 02:53:33,31.0
494181,0,2023-12-20 11:12:08,2024-12-20 23:59:59,해지,Y,366,366,1,1,2024-12-13 11:39:30,359.0
494208,0,2023-12-19 16:24:25,2024-01-19 23:59:59,연장,M,31,91,1,3,,
494208,0,2024-01-19 16:24:03,2024-02-19 23:59:59,연장,M,31,91,2,3,,
494208,0,2024-02-19 16:24:03,2024-03-19 23:59:59,해지,M,29,91,3,3,2024-03-18 14:28:41,27.0
494233,0,2025-01-11 14:05:59,2025-02-11 23:59:59,연장,M,31,59,1,2,,
494233,0,2025-02-11 14:05:03,2025-03-11 23:59:59,해지,M,28,59,2,2,2025-02-12 15:52:07,1.0
494243,0,2023-12-19 14:55:39,2024-01-19 23:59:59,해지,M,31,31,1,1,2023-12-19 14:56:20,0.0
494271,0,2024-10-14 15:04:16,2024-11-14 23:59:59,해지,M,31,31,1,1,2024-11-14 14:34:51,30.0
494292,0,2024-01-05 18:19:00,2024-02-05 23:59:59,해지,M,31,31,1,1,2024-02-03 13:35:17,28.0
494328,0,2023-12-21 04:28:09,2024-01-21 23:59:59,연장,M,31,62,1,2,,
494328,0,2024-01-21 04:28:03,2024-02-21 23:59:59,해지,M,31,62,2,2,2024-01-22 23:46:43,1.0
494353,0,2024-01-04 19:43:37,2024-02-04 23:59:59,연장,M,31,213,1,7,,
494353,0,2024-02-04 19:43:03,2024-03-04 23:59:59,연장,M,29,213,2,7,,
494353,0,2024-03-04 19:43:03,2024-04-04 23:59:59,연장,M,31,213,3,7,,
494353,0,2024-04-04 19:43:03,2024-05-04 23:59:59,연장,M,30,213,4,7,,
494353,0,2024-05-04 19:43:03,2024-06-04 23:59:59,연장,M,31,213,5,7,,
494353,0,2024-06-04 19:43:03,2024-07-04 23:59:59,연장,M,30,213,6,7,,
494353,0,2024-07-04 19:43:03,2024-08-04 23:59:59,해지,M,31,213,7,7,,
494365,0,2023-12-22 10:55:15,2024-12-22 23:59:59,해지,Y,366,731,1,2,2023-12-22 12:54:06,0.0
494365,1,2025-04-07 16:34:25,2026-04-07 23:59:59,해지,Y,365,731,2,2,2025-04-08 09:50:21,0.0
494368,0,2024-06-25 09:08:51,2024-07-25 23:59:59,연장,M,30,123,1,4,,
494368,0,2024-07-25 09:08:03,2024-08-25 23:59:59,해지,M,31,123,2,4,2024-08-21 10:50:55,27.0
494368,0,2024-12-26 00:24:20,2025-01-26 23:59:59,해지,M,31,123,3,4,2024-12-31 19:50:59,5.0
494368,1,2025-05-16 19:52:24,2025-06-16 23:59:59,해지,M,31,123,4,4,,
494370,0,2024-03-05 01:11:06,2024-04-05 23:59:59,해지,M,31,31,1,1,2024-03-08 18:45:00,3.0
494469,0,2024-01-23 11:18:53,2025-01-23 23:59:59,해지,Y,366,366,1,1,2024-02-08 22:03:02,16.0
494498,1,2024-09-17 21:41:33,2025-09-17 23:59:59,해지,Y,365,365,1,1,2024-09-17 21:41:54,0.0
494509,0,2023-12-27 22:46:12,2024-01-27 23:59:59,해지,M,31,31,1,1,,
494524,1,2024-09-14 10:49:18,2025-09-14 23:59:59,해지,Y,365,365,1,1,,
494540,0,2024-01-17 20:56:31,2024-02-17 23:59:59,해지,M,31,31,1,1,2024-02-09 00:30:16,22.0
494582,0,2024-10-22 22:00:04,2024-11-08 23:59:59,해지,M,17,17,1,1,,
494592,1,2024-09-19 10:36:33,2025-09-19 23:59:59,해지,Y,365,365,1,1,,
494658,0,2024-01-02 03:52:51,2024-02-02 23:59:59,해지,M,31,31,1,1,2024-01-07 03:36:11,4.0
494689,0,2024-03-10 18:21:19,2024-04-10 23:59:59,해지,M,31,184,1,6,2024-04-05 20:14:07,26.0
494689,0,2024-08-11 20:20:23,2024-09-11 23:59:59,연장,M,31,184,2,6,,
494689,0,2024-09-11 20:20:03,2024-10-11 23:59:59,연장,M,30,184,3,6,,
494689,0,2024-10-11 20:20:03,2024-11-11 23:59:59,연장,M,31,184,4,6,,
494689,0,2024-11-11 20:20:03,2024-12-11 23:59:59,연장,M,30,184,5,6,,
494689,0,2024-12-11 20:20:04,2025-01-11 23:59:59,해지,M,31,184,6,6,2024-12-25 22:25:38,14.0
494699,0,2024-09-26 18:07:22,2024-10-26 23:59:59,연장,M,30,61,1,2,,
494699,0,2024-10-26 18:07:03,2024-11-26 23:59:59,해지,M,31,61,2,2,2024-10-27 20:13:23,1.0
494700,0,2024-01-01 19:57:39,2024-02-01 23:59:59,해지,M,31,31,1,1,2024-01-01 19:58:36,0.0
494702,0,2024-01-01 21:09:36,2025-01-01 23:59:59,해지,Y,366,366,1,1,2024-01-01 21:10:25,0.0
494783,0,2024-01-02 21:46:41,2024-02-02 23:59:59,연장,M,31,151,1,3,,
494783,0,2024-02-02 21:46:03,2024-03-02 23:59:59,해지,M,29,151,2,3,2024-02-29 17:32:25,26.0
494783,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,151,3,3,,
494801,0,2024-01-03 10:37:27,2024-02-03 23:59:59,해지,M,31,31,1,1,,
494832,0,2024-01-14 21:35:56,2024-02-14 23:59:59,해지,M,31,122,1,2,,
494832,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,122,2,2,,
494839,0,2024-10-17 22:15:33,2024-11-17 23:59:59,해지,M,31,31,1,1,2024-10-25 22:44:10,8.0
494929,0,2024-02-15 14:50:35,2024-05-15 23:59:59,해지,M,90,90,1,1,,
494937,0,2024-01-05 20:07:14,2024-02-05 23:59:59,연장,M,31,91,1,3,,
494937,0,2024-02-05 20:07:03,2024-03-05 23:59:59,연장,M,29,91,2,3,,
494937,0,2024-03-05 20:07:02,2024-04-05 23:59:59,해지,M,31,91,3,3,2024-03-07 22:21:41,2.0
494952,1,2025-01-11 18:51:29,2026-01-11 23:59:59,해지,Y,365,365,1,1,2025-01-26 19:08:07,15.0
494981,0,2024-01-07 13:40:08,2024-02-07 23:59:59,연장,M,31,60,1,2,,
494981,0,2024-02-07 13:40:03,2024-03-07 23:59:59,해지,M,29,60,2,2,2024-02-07 13:41:09,0.0
494993,0,2024-01-07 19:48:14,2024-02-07 23:59:59,연장,M,31,425,1,3,,
494993,0,2024-02-07 19:48:03,2024-03-07 23:59:59,해지,M,29,425,2,3,2024-02-20 22:22:25,13.0
494993,1,2025-03-17 11:46:11,2026-03-17 23:59:59,해지,Y,365,425,3,3,,
495015,0,2024-01-10 16:00:15,2024-02-10 23:59:59,해지,M,31,31,1,1,2024-02-09 14:05:43,29.0
495016,0,2024-01-09 22:42:47,2024-02-09 23:59:59,해지,M,31,31,1,1,2024-02-04 22:32:56,25.0
495034,0,2024-01-15 12:18:52,2024-02-15 23:59:59,해지,M,31,31,1,1,,
495035,0,2024-06-18 10:32:48,2024-06-25 23:59:59,해지,M,7,105,1,3,,
495035,0,2024-07-15 15:10:33,2024-07-22 23:59:59,해지,M,7,105,2,3,,
495035,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,105,3,3,,
495048,0,2024-01-12 18:47:26,2025-01-12 23:59:59,해지,Y,366,366,1,1,2024-01-19 23:37:13,7.0
495057,0,2024-01-17 20:34:56,2025-01-17 23:59:59,해지,Y,366,366,1,1,2025-01-17 21:57:45,366.0
495065,0,2024-01-10 12:12:47,2025-01-10 23:59:59,해지,Y,366,366,1,1,,
495104,0,2024-01-20 19:10:48,2024-02-20 23:59:59,해지,M,31,31,1,1,,
495131,0,2025-01-27 21:51:36,2025-04-27 23:59:59,해지,P,90,90,1,1,2025-04-27 23:59:59,90.0
495147,0,2024-06-03 20:34:34,2024-07-03 23:59:59,연장,M,30,61,1,2,2024-06-04 11:19:39,0.0
495147,0,2024-07-03 20:34:03,2024-08-03 23:59:59,해지,M,31,61,2,2,,
495190,0,2024-03-28 18:05:09,2025-03-28 23:59:59,해지,Y,365,365,1,1,2025-02-02 16:29:34,310.0
495191,0,2024-01-29 16:09:01,2024-02-29 23:59:59,해지,M,31,31,1,1,2024-01-29 16:09:26,0.0
495192,0,2024-01-29 18:03:03,2024-02-29 23:59:59,해지,M,31,31,1,1,,
495227,0,2024-01-11 15:27:37,2024-02-11 23:59:59,연장,M,31,60,1,2,,
495227,0,2024-02-11 15:27:04,2024-03-11 23:59:59,해지,M,29,60,2,2,2024-03-07 22:00:06,25.0
495230,0,2024-05-13 19:01:26,2024-06-20 23:59:59,연장,M,38,82,1,2,,
495230,0,2024-06-20 19:01:03,2024-08-03 23:59:59,해지,M,44,82,2,2,2024-07-24 14:05:13,33.0
495325,0,2024-06-22 20:24:23,2024-07-22 23:59:59,연장,M,30,61,1,2,,
495325,0,2024-07-22 20:24:03,2024-08-22 23:59:59,해지,M,31,61,2,2,,
495357,0,2024-06-19 11:28:51,2024-07-19 23:59:59,해지,M,30,90,1,3,,
495357,0,2024-12-30 11:31:46,2025-01-30 23:59:59,연장,M,31,90,2,3,,
495357,0,2025-01-30 11:31:03,2025-02-28 23:59:59,해지,M,29,90,3,3,,
495361,0,2024-01-20 16:08:35,2024-02-20 23:59:59,연장,M,31,152,1,5,,
495361,0,2024-02-20 16:08:03,2024-03-20 23:59:59,연장,M,29,152,2,5,,
495361,0,2024-03-20 16:08:03,2024-04-20 23:59:59,연장,M,31,152,3,5,,
495361,0,2024-04-20 16:08:03,2024-05-20 23:59:59,연장,M,30,152,4,5,,
495361,0,2024-05-20 16:08:03,2024-06-20 23:59:59,해지,M,31,152,5,5,2024-06-07 14:30:40,17.0
495369,0,2024-01-16 13:54:05,2024-02-16 23:59:59,연장,M,31,244,1,8,,
495369,0,2024-02-16 13:54:03,2024-03-16 23:59:59,연장,M,29,244,2,8,,
495369,0,2024-03-16 13:54:03,2024-04-16 23:59:59,연장,M,31,244,3,8,,
495369,0,2024-04-16 13:54:03,2024-05-16 23:59:59,연장,M,30,244,4,8,,
495369,0,2024-05-16 13:54:03,2024-06-16 23:59:59,연장,M,31,244,5,8,,
495369,0,2024-06-16 13:54:03,2024-07-16 23:59:59,연장,M,30,244,6,8,,
495369,0,2024-07-16 13:54:03,2024-08-16 23:59:59,연장,M,31,244,7,8,,
495369,0,2024-08-16 13:54:04,2024-09-16 23:59:59,해지,M,31,244,8,8,,
495371,0,2024-04-09 14:50:52,2025-04-09 23:59:59,해지,Y,365,365,1,1,2024-11-01 18:36:40,206.0
495374,0,2024-04-09 17:20:50,2025-04-09 23:59:59,해지,Y,365,365,1,1,,
495375,0,2024-01-14 17:09:03,2024-02-14 23:59:59,연장,M,31,60,1,2,,
495375,0,2024-02-14 17:09:03,2024-03-14 23:59:59,해지,M,29,60,2,2,,
495381,0,2024-01-15 15:21:01,2024-02-15 23:59:59,연장,M,31,152,1,5,,
495381,0,2024-02-15 15:21:03,2024-03-15 23:59:59,연장,M,29,152,2,5,,
495381,0,2024-03-15 15:21:03,2024-04-15 23:59:59,연장,M,31,152,3,5,,
495381,0,2024-04-15 15:21:03,2024-05-15 23:59:59,연장,M,30,152,4,5,,
495381,0,2024-05-15 15:21:03,2024-06-15 23:59:59,해지,M,31,152,5,5,2024-06-06 05:40:36,21.0
495462,1,2024-12-23 23:59:09,2025-12-23 23:59:59,해지,Y,365,365,1,1,2024-12-24 00:00:22,0.0
495481,0,2024-04-08 12:48:01,2025-04-15 23:59:59,해지,Y,372,372,1,1,2024-11-09 09:33:49,214.0
495513,0,2024-02-18 18:12:44,2024-03-18 23:59:59,해지,M,29,29,1,1,,
495552,0,2024-01-18 13:29:56,2024-02-18 23:59:59,해지,M,31,31,1,1,2024-01-18 13:30:51,0.0
495557,0,2024-05-06 15:46:22,2024-06-06 23:59:59,연장,M,31,61,1,2,,
495557,0,2024-06-06 15:46:04,2024-07-06 23:59:59,해지,M,30,61,2,2,2024-06-19 22:16:38,13.0
495561,1,2024-09-05 01:43:35,2025-09-05 23:59:59,해지,Y,365,365,1,1,,
495584,1,2024-09-04 15:06:12,2025-09-04 23:59:59,해지,Y,365,365,1,1,2025-04-01 17:22:23,209.0
495623,0,2024-12-23 10:00:23,2025-01-23 23:59:59,해지,M,31,31,1,1,2024-12-26 22:45:09,3.0
495643,0,2024-01-19 16:10:25,2025-01-19 23:59:59,해지,Y,366,366,1,1,,
495679,0,2025-01-14 23:31:59,2025-02-14 23:59:59,연장,M,31,90,1,3,,
495679,0,2025-02-14 23:31:03,2025-03-14 23:59:59,연장,M,28,90,2,3,,
495679,0,2025-03-14 23:31:03,2025-04-14 23:59:59,해지,M,31,90,3,3,2025-03-31 19:12:05,16.0
495685,0,2024-01-22 20:02:48,2025-01-22 23:59:59,해지,Y,366,366,1,1,,
495703,0,2024-02-09 23:32:18,2024-03-09 23:59:59,연장,M,29,90,1,3,,
495703,0,2024-03-09 23:32:03,2024-04-09 23:59:59,해지,M,31,90,2,3,,
495703,0,2024-04-29 14:55:33,2024-05-29 23:59:59,해지,M,30,90,3,3,,
495774,0,2024-01-23 12:18:29,2025-01-23 23:59:59,해지,Y,366,366,1,1,,
495805,0,2024-06-01 15:18:41,2024-07-01 23:59:59,해지,M,30,30,1,1,,
495827,1,2025-05-27 23:44:53,2025-06-27 23:59:59,해지,M,31,31,1,1,,
495828,0,2024-01-30 14:45:03,2024-02-29 23:59:59,해지,M,30,30,1,1,2024-02-26 11:33:27,26.0
495863,0,2024-03-08 20:36:17,2024-04-08 23:59:59,해지,M,31,31,1,1,2024-04-04 23:12:12,27.0
495869,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,7,1,1,,
495927,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
495963,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
496013,0,2024-07-28 19:00:10,2024-08-28 23:59:59,해지,M,31,31,1,1,,
496074,0,2024-02-02 04:16:31,2024-03-02 23:59:59,연장,M,29,90,1,3,,
496074,0,2024-03-02 04:16:03,2024-04-02 23:59:59,연장,M,31,90,2,3,,
496074,0,2024-04-02 04:16:03,2024-05-02 23:59:59,해지,M,30,90,3,3,2024-05-02 03:51:47,29.0
496078,0,2024-03-04 14:43:23,2024-04-04 23:59:59,해지,M,31,31,1,1,2024-03-06 11:22:55,1.0
496081,0,2024-07-05 17:29:11,2024-08-05 23:59:59,해지,M,31,31,1,1,2024-07-21 16:19:51,15.0
